0.000000	4040.000000	-70000.000000	-6.264583	0.078921	0.848540	0.010155	-13.408097	0.008009	1.000000	-27.028456	0.008738	9.759558	0.002000
0.000000	4040.000000	-70000.000000	-6.242254	0.064051	0.851391	0.007428	-13.727948	0.011773	0.000000	-27.326797	0.007859	20.104150	0.002000
0.000000	4040.000000	-70000.000000	-6.247330	0.055550	0.827796	0.011621	-13.017161	0.010320	1.000000	-26.621968	0.012256	30.448741	0.005000
0.000000	4040.000000	-70000.000000	-6.245143	0.053617	0.846029	0.011647	-13.734137	0.008619	0.000000	-27.310501	0.008518	40.796333	0.005000
0.000000	4040.000000	-70000.000000	-6.253404	0.053403	0.846252	0.007051	-12.336912	0.008673	1.000000	-25.971731	0.010489	51.142925	0.010000
0.000000	4040.000000	-70000.000000	-6.273261	0.046561	0.842608	0.011094	-13.732075	0.010565	0.000000	-27.300378	0.017130	61.489517	0.010000
0.000000	4040.000000	-70000.000000	-6.257354	0.061119	0.840897	0.011451	-11.662174	0.011032	1.000000	-25.332212	0.020026	71.837109	0.015000
0.000000	4040.000000	-70000.000000	-6.271418	0.052158	0.839413	0.010730	-13.728991	0.008251	0.000000	-27.294070	0.009774	82.183701	0.015000
0.000000	4040.000000	-66500.000000	-6.235467	0.047805	0.813906	0.009694	-13.590894	0.008591	1.000000	-27.010133	0.010523	94.926429	0.002000
0.000000	4040.000000	-66500.000000	-6.232998	0.047818	0.808350	0.006868	-13.910744	0.010985	0.000000	-27.301063	0.008370	105.272021	0.002000
0.000000	4040.000000	-66500.000000	-6.245081	0.047471	0.812400	0.006921	-13.193080	0.009216	1.000000	-26.635523	0.018411	115.615613	0.005000
0.000000	4040.000000	-66500.000000	-6.233092	0.053229	0.806663	0.008924	-13.910942	0.009169	0.000000	-27.318810	0.013240	125.960205	0.005000
0.000000	4040.000000	-66500.000000	-6.229288	0.058887	0.798719	0.008680	-12.515237	0.008278	1.000000	-25.973216	0.016039	136.303796	0.010000
0.000000	4040.000000	-66500.000000	-6.247379	0.039659	0.816667	0.009483	-13.914683	0.007799	0.000000	-27.327374	0.012248	146.648388	0.010000
0.000000	4040.000000	-66500.000000	-6.245480	0.055459	0.797133	0.008527	-11.842342	0.007292	1.000000	-25.348852	0.007677	156.995980	0.015000
0.000000	4040.000000	-66500.000000	-6.242181	0.051081	0.825043	0.007254	-13.913992	0.008417	0.000000	-27.299086	0.011076	167.338571	0.015000
