-1500.000000	-200.000000	-5000.000000	2.125416	0.057387	-8.562617	0.009548	35.506145	0.010573	1.000000	443.845928	0.135304
1500.000000	-200.000000	-5000.000000	2.259898	0.053639	-9.011989	0.008581	35.561870	0.014627	1.000000	444.058478	0.109591
4500.000000	-200.000000	-5000.000000	2.459110	0.035578	-9.541878	0.011034	35.615526	0.012161	1.000000	444.215655	0.135301
7500.000000	-200.000000	-5000.000000	2.712091	0.050580	-9.991004	0.009004	35.705682	0.013715	1.000000	444.212973	0.134826
10500.000000	-200.000000	-5000.000000	2.858898	0.058297	-10.422268	0.011894	35.824047	0.012268	1.000000	444.112539	0.138442
13500.000000	-200.000000	-5000.000000	2.968071	0.069010	-10.885801	0.008587	35.931351	0.011647	1.000000	444.011629	0.166492
16500.000000	-200.000000	-5000.000000	2.965906	0.057690	-11.346672	0.012843	36.065524	0.006977	1.000000	443.994462	0.084858
19500.000000	-200.000000	-5000.000000	2.996230	0.064256	-11.828913	0.010316	36.198471	0.015896	1.000000	443.831623	0.170563
16500.000000	-200.000000	-5000.000000	3.244796	0.052253	-11.408042	0.011014	36.023213	0.015436	1.000000	443.792105	0.131812
13500.000000	-200.000000	-5000.000000	3.260113	0.053879	-10.953397	0.010255	35.858673	0.013369	1.000000	443.875968	0.088190
10500.000000	-200.000000	-5000.000000	3.220810	0.080613	-10.487999	0.011265	35.756059	0.011350	1.000000	444.035351	0.148938
7500.000000	-200.000000	-5000.000000	3.016074	0.067880	-10.049771	0.008624	35.638979	0.012565	1.000000	443.942249	0.132514
4500.000000	-200.000000	-5000.000000	2.762897	0.043221	-9.580030	0.012280	35.549237	0.013739	1.000000	443.752408	0.110700
1500.000000	-200.000000	-5000.000000	2.784309	0.056195	-9.090207	0.010042	35.486743	0.017885	1.000000	443.910062	0.122864
-1500.000000	-200.000000	-5000.000000	2.603306	0.057252	-8.573018	0.011430	35.456198	0.012719	1.000000	443.756282	0.164012
1500.000000	-200.000000	-5000.000000	2.716905	0.064556	-9.025094	0.012453	35.519584	0.013032	1.000000	443.822384	0.144537
4500.000000	-200.000000	-5000.000000	2.847816	0.059840	-9.528089	0.010183	35.592349	0.013325	1.000000	444.090784	0.156901
7500.000000	-200.000000	-5000.000000	3.022804	0.049345	-9.981145	0.010617	35.675946	0.014897	1.000000	443.970203	0.148242
10500.000000	-200.000000	-5000.000000	3.124137	0.045821	-10.415388	0.011315	35.788119	0.014638	1.000000	443.982184	0.105449
13500.000000	-200.000000	-5000.000000	3.183626	0.051822	-10.914848	0.011183	35.883477	0.010431	1.000000	443.967402	0.130853
16500.000000	-200.000000	-5000.000000	3.235417	0.059756	-11.353552	0.010606	36.027752	0.011512	1.000000	443.910480	0.111649
19500.000000	-200.000000	-5000.000000	3.263497	0.047557	-11.817815	0.012562	36.175240	0.010558	1.000000	443.818927	0.166301
16500.000000	-200.000000	-5000.000000	3.463389	0.050173	-11.397783	0.013433	35.989417	0.010705	1.000000	443.897426	0.084058
13500.000000	-200.000000	-5000.000000	3.487513	0.052961	-10.941455	0.011425	35.864789	0.012740	1.000000	444.088280	0.128591
10500.000000	-200.000000	-5000.000000	3.391224	0.052888	-10.477046	0.013940	35.743667	0.011224	1.000000	443.955481	0.121893
7500.000000	-200.000000	-5000.000000	3.183476	0.067755	-10.032560	0.012034	35.644979	0.016033	1.000000	444.121957	0.172447
4500.000000	-200.000000	-5000.000000	2.970958	0.040831	-9.595175	0.011685	35.557001	0.014707	1.000000	443.944812	0.155664
1500.000000	-200.000000	-5000.000000	2.993234	0.051608	-9.065186	0.010551	35.511598	0.014574	1.000000	444.027841	0.162745
-1500.000000	-200.000000	-5000.000000	2.689205	0.048696	-8.539798	0.009150	35.449226	0.011223	1.000000	443.881154	0.154637
1500.000000	-200.000000	-5000.000000	2.714390	0.064680	-9.010207	0.012416	35.511878	0.011113	1.000000	443.975151	0.103357
4500.000000	-200.000000	-5000.000000	2.823008	0.052156	-9.555630	0.012437	35.565371	0.014784	1.000000	443.987548	0.164576
7500.000000	-200.000000	-5000.000000	3.056349	0.065302	-9.983648	0.012414	35.653294	0.015264	1.000000	443.912983	0.152671
10500.000000	-200.000000	-5000.000000	3.102791	0.063275	-10.390062	0.014328	35.763143	0.016048	1.000000	443.916678	0.111178
13500.000000	-200.000000	-5000.000000	3.279089	0.058111	-10.852401	0.010673	35.894092	0.011275	1.000000	443.958521	0.142827
16500.000000	-200.000000	-5000.000000	3.285013	0.054529	-11.314641	0.010436	36.024364	0.011045	1.000000	443.916738	0.176290
19500.000000	-200.000000	-5000.000000	3.332219	0.073280	-11.809111	0.009995	36.194720	0.008205	1.000000	444.100916	0.114465
16500.000000	-200.000000	-5000.000000	3.563871	0.057658	-11.380876	0.009969	36.005430	0.013207	1.000000	444.085121	0.176964
13500.000000	-200.000000	-5000.000000	3.549781	0.055159	-10.945365	0.016492	35.846982	0.017088	1.000000	444.019973	0.148479
10500.000000	-200.000000	-5000.000000	3.353310	0.064253	-10.489855	0.014730	35.725425	0.013324	1.000000	443.912864	0.120590
