3400.000000	50.000000	-51500.000000	5.870582	0.035473	-4.927262	0.009353	-3.929396	0.006738	0.000000	-1772.190428	6.522323
7700.000000	50.000000	-51500.000000	5.823064	0.046309	-5.043630	0.008390	-3.888116	0.009174	0.000000	-1788.371372	3.305628
12000.000000	50.000000	-51500.000000	5.793651	0.029233	-5.072202	0.008810	-3.811629	0.008590	0.000000	-1793.748522	3.498442
16300.000000	50.000000	-51500.000000	5.725061	0.044164	-5.158246	0.008081	-3.758190	0.008496	0.000000	-1794.663954	1.185038
20600.000000	50.000000	-51500.000000	5.670040	0.038076	-5.223461	0.009729	-3.647777	0.008574	0.000000	-1792.606974	0.372214
24900.000000	50.000000	-51500.000000	5.595055	0.043244	-5.294928	0.010129	-3.514837	0.008155	0.000000	-1790.848255	1.459308
29200.000000	50.000000	-51500.000000	5.560618	0.032469	-5.334798	0.008141	-3.370668	0.007754	0.000000	-1789.340830	1.137993
33500.000000	50.000000	-51500.000000	5.521255	0.034827	-5.362493	0.010013	-3.191235	0.007726	0.000000	-1790.914726	0.704511
33500.000000	50.000000	-51500.000000	5.527366	0.044906	-5.367873	0.005649	-3.190053	0.007595	0.000000	-1791.542768	0.489123
29200.000000	50.000000	-51500.000000	5.550227	0.041484	-5.337338	0.009188	-3.408236	0.007176	0.000000	-1787.231255	1.270321
24900.000000	50.000000	-51500.000000	5.588349	0.049636	-5.281179	0.009224	-3.591865	0.006343	0.000000	-1784.700871	1.576496
20600.000000	50.000000	-51500.000000	5.642212	0.043339	-5.203894	0.008347	-3.725606	0.009992	0.000000	-1785.249472	0.523921
16300.000000	50.000000	-51500.000000	5.715655	0.033802	-5.130688	0.008194	-3.787240	0.007159	0.000000	-1785.356474	1.026348
12000.000000	50.000000	-51500.000000	5.776501	0.040574	-5.087453	0.008844	-3.846834	0.008321	0.000000	-1785.307455	1.337898
7700.000000	50.000000	-51500.000000	5.808397	0.040823	-5.059305	0.008220	-3.896882	0.007915	0.000000	-1788.154697	0.692778
3400.000000	50.000000	-51500.000000	5.892368	0.040022	-4.928527	0.006603	-3.958579	0.006483	0.000000	-1789.218903	1.340549
3400.000000	50.000000	-51500.000000	5.886810	0.030625	-4.926695	0.006587	-3.958405	0.005718	0.000000	-1790.321827	0.692178
7700.000000	50.000000	-51500.000000	5.827023	0.041604	-5.034257	0.008112	-3.894175	0.007841	0.000000	-1792.384052	1.004826
12000.000000	50.000000	-51500.000000	5.796051	0.035270	-5.087733	0.007068	-3.819033	0.007417	0.000000	-1792.272568	0.683179
16300.000000	50.000000	-51500.000000	5.729944	0.039500	-5.186731	0.008074	-3.752322	0.006868	0.000000	-1794.204712	1.186886
20600.000000	50.000000	-51500.000000	5.672273	0.041966	-5.238785	0.007298	-3.645374	0.006490	0.000000	-1792.691088	1.110323
24900.000000	50.000000	-51500.000000	5.625626	0.033947	-5.282047	0.010552	-3.509877	0.007560	0.000000	-1790.259027	1.520875
29200.000000	50.000000	-51500.000000	5.578903	0.036609	-5.324274	0.008832	-3.368692	0.009348	0.000000	-1786.803341	0.519561
33500.000000	50.000000	-51500.000000	5.512172	0.045040	-5.365223	0.009595	-3.192523	0.006355	0.000000	-1787.370825	1.324844
33500.000000	50.000000	-51500.000000	5.522927	0.039248	-5.358868	0.006604	-3.193488	0.007608	0.000000	-1783.317804	0.738572
29200.000000	50.000000	-51500.000000	5.554389	0.046850	-5.332742	0.007624	-3.394931	0.006721	0.000000	-1785.914993	2.647988
24900.000000	50.000000	-51500.000000	5.608249	0.043138	-5.278649	0.008478	-3.581634	0.008261	0.000000	-1792.211437	0.864047
20600.000000	50.000000	-51500.000000	5.644649	0.038452	-5.217566	0.009943	-3.708660	0.009957	0.000000	-1792.056799	2.048360
16300.000000	50.000000	-51500.000000	5.709500	0.045028	-5.152057	0.009547	-3.786902	0.008916	0.000000	-1793.896532	0.625985
12000.000000	50.000000	-51500.000000	5.771901	0.031973	-5.081792	0.006304	-3.838956	0.008964	0.000000	-1796.928167	1.031953
7700.000000	50.000000	-51500.000000	5.798634	0.033987	-5.009357	0.008895	-3.902679	0.006771	0.000000	-1797.987413	1.303266
3400.000000	50.000000	-51500.000000	5.876199	0.047660	-4.887735	0.009135	-3.962030	0.007619	0.000000	-1797.975492	0.598325
3400.000000	50.000000	-51500.000000	5.883346	0.032779	-4.882829	0.008279	-3.963499	0.006991	0.000000	-1799.746132	1.020077
7700.000000	50.000000	-51500.000000	5.829432	0.037738	-5.021016	0.009191	-3.890550	0.010110	0.000000	-1795.510626	0.586021
12000.000000	50.000000	-51500.000000	5.784655	0.039316	-5.099619	0.008570	-3.820561	0.007656	0.000000	-1794.711447	1.073974
16300.000000	50.000000	-51500.000000	5.723893	0.031080	-5.189278	0.011134	-3.749412	0.009491	0.000000	-1795.264530	1.090568
20600.000000	50.000000	-51500.000000	5.685658	0.041491	-5.193790	0.008994	-3.654480	0.009196	0.000000	-1795.423746	0.929338
24900.000000	50.000000	-51500.000000	5.613106	0.041238	-5.314167	0.010369	-3.504139	0.006250	0.000000	-1792.324924	0.767655
29200.000000	50.000000	-51500.000000	5.559770	0.040044	-5.353220	0.009334	-3.355527	0.009660	0.000000	-1788.905382	0.359286
33500.000000	50.000000	-51500.000000	5.514349	0.030836	-5.384075	0.009700	-3.183107	0.008351	0.000000	-1787.145042	0.881264
33500.000000	50.000000	-51500.000000	5.528354	0.037678	-5.385694	0.006071	-3.184749	0.009119	0.000000	-1791.569090	0.513668
29200.000000	50.000000	-51500.000000	5.548108	0.043022	-5.338063	0.008636	-3.394978	0.007409	0.000000	-1790.134096	1.529676
24900.000000	50.000000	-51500.000000	5.568071	0.035472	-5.302812	0.010676	-3.600653	0.010162	0.000000	-1792.165041	0.748725
20600.000000	50.000000	-51500.000000	5.637486	0.035938	-5.224302	0.009309	-3.726187	0.005808	0.000000	-1794.054127	3.059213
16300.000000	50.000000	-51500.000000	5.723355	0.034603	-5.152464	0.007846	-3.801105	0.006481	0.000000	-1798.139238	0.848307
12000.000000	50.000000	-51500.000000	5.791161	0.036037	-5.087586	0.009201	-3.846373	0.009540	0.000000	-1796.479177	0.812211
7700.000000	50.000000	-51500.000000	5.806668	0.030728	-5.034698	0.008309	-3.901999	0.008495	0.000000	-1797.163486	1.406599
3400.000000	50.000000	-51500.000000	5.893903	0.039595	-4.895392	0.011119	-3.963208	0.010154	0.000000	-1798.598337	0.690528
3400.000000	50.000000	-51500.000000	5.897849	0.045325	-4.884641	0.009370	-3.961219	0.007135	0.000000	-1801.172018	1.087826
7700.000000	50.000000	-51500.000000	5.808591	0.041913	-5.025192	0.010166	-3.884201	0.006408	0.000000	-1799.968958	0.470071
12000.000000	50.000000	-51500.000000	5.781447	0.042024	-5.092006	0.010838	-3.812644	0.007621	0.000000	-1797.568941	1.589787
16300.000000	50.000000	-51500.000000	5.734654	0.042122	-5.142571	0.008751	-3.757816	0.008664	0.000000	-1793.759251	0.879565
20600.000000	50.000000	-51500.000000	5.692216	0.033453	-5.223391	0.008335	-3.648695	0.007153	0.000000	-1797.310638	1.200579
24900.000000	50.000000	-51500.000000	5.635232	0.050870	-5.293202	0.012751	-3.509660	0.008081	0.000000	-1798.377228	0.468271
29200.000000	50.000000	-51500.000000	5.571753	0.043016	-5.334575	0.011279	-3.353972	0.007468	0.000000	-1797.236395	0.550140
33500.000000	50.000000	-51500.000000	5.519422	0.043299	-5.365457	0.008624	-3.181632	0.010727	0.000000	-1796.335506	0.815358
33500.000000	50.000000	-51500.000000	5.522273	0.038978	-5.372166	0.008125	-3.176581	0.009540	0.000000	-1794.476891	0.993707
29200.000000	50.000000	-51500.000000	5.546072	0.039561	-5.337883	0.008876	-3.404858	0.008388	0.000000	-1794.024944	0.904790
24900.000000	50.000000	-51500.000000	5.600018	0.055429	-5.279577	0.010286	-3.593754	0.009018	0.000000	-1794.569826	0.866592
20600.000000	50.000000	-51500.000000	5.633220	0.030297	-5.222172	0.009552	-3.730356	0.008091	0.000000	-1794.642210	0.384293
16300.000000	50.000000	-51500.000000	5.717093	0.043170	-5.171143	0.010665	-3.791976	0.010999	0.000000	-1793.317175	0.279085
12000.000000	50.000000	-51500.000000	5.755229	0.039060	-5.096909	0.010980	-3.844354	0.009341	0.000000	-1793.057299	1.375401
7700.000000	50.000000	-51500.000000	5.807663	0.037123	-5.032268	0.009463	-3.902332	0.010430	0.000000	-1794.343853	1.020532
3400.000000	50.000000	-51500.000000	5.865281	0.049562	-4.909151	0.009886	-3.943114	0.010562	0.000000	-1793.828535	1.569173
3400.000000	50.000000	-51500.000000	5.874691	0.046482	-4.917452	0.011715	-3.945177	0.011504	0.000000	-1801.154900	2.653058
7700.000000	50.000000	-51500.000000	5.816942	0.042152	-5.036163	0.008020	-3.886868	0.011827	0.000000	-1805.093527	1.557037
12000.000000	50.000000	-51500.000000	5.781885	0.031189	-5.100230	0.012124	-3.814169	0.007980	0.000000	-1801.941872	1.503116
16300.000000	50.000000	-51500.000000	5.715561	0.031269	-5.165359	0.009864	-3.753057	0.007399	0.000000	-1797.674990	0.818151
20600.000000	50.000000	-51500.000000	5.674078	0.046557	-5.257934	0.010053	-3.641252	0.009550	0.000000	-1795.732069	0.630739
24900.000000	50.000000	-51500.000000	5.621841	0.049782	-5.299427	0.007861	-3.496345	0.009966	0.000000	-1795.174074	0.265466
29200.000000	50.000000	-51500.000000	5.579083	0.045714	-5.353958	0.011181	-3.346745	0.010314	0.000000	-1794.411087	0.522270
33500.000000	50.000000	-51500.000000	5.541355	0.044977	-5.346608	0.009381	-3.171835	0.009605	0.000000	-1789.690495	1.504971
33500.000000	50.000000	-51500.000000	5.531802	0.032794	-5.355413	0.010124	-3.168654	0.009207	0.000000	-1789.922714	1.794730
29200.000000	50.000000	-51500.000000	5.540895	0.036293	-5.325182	0.007972	-3.403502	0.009163	0.000000	-1791.660166	1.450209
24900.000000	50.000000	-51500.000000	5.574303	0.052378	-5.288642	0.007052	-3.598464	0.009877	0.000000	-1792.698526	0.527304
20600.000000	50.000000	-51500.000000	5.656969	0.039182	-5.218417	0.008049	-3.716093	0.007783	0.000000	-1793.383646	1.768884
16300.000000	50.000000	-51500.000000	5.720718	0.040984	-5.146747	0.009324	-3.772870	0.008306	0.000000	-1798.813248	1.663923
12000.000000	50.000000	-51500.000000	5.791224	0.037919	-5.071141	0.009542	-3.833950	0.010187	0.000000	-1797.417068	0.493039
7700.000000	50.000000	-51500.000000	5.795510	0.039686	-5.010295	0.009615	-3.890837	0.009941	0.000000	-1795.062304	0.679998
3400.000000	50.000000	-51500.000000	5.890452	0.044273	-4.879911	0.007915	-3.942624	0.008796	0.000000	-1794.200659	0.971027
3400.000000	50.000000	-51500.000000	5.881246	0.049613	-4.882525	0.009580	-3.943144	0.011726	0.000000	-1795.905876	0.567176
7700.000000	50.000000	-51500.000000	5.826038	0.035607	-5.029618	0.017837	-3.877656	0.011202	0.000000	-1796.065283	0.743033
12000.000000	50.000000	-51500.000000	5.779558	0.039028	-5.090487	0.012041	-3.806963	0.009622	0.000000	-1791.930151	0.774766
16300.000000	50.000000	-51500.000000	5.728980	0.035176	-5.179721	0.008697	-3.742649	0.010258	0.000000	-1792.862082	1.388136
20600.000000	50.000000	-51500.000000	5.668661	0.047253	-5.227039	0.009822	-3.629209	0.009810	0.000000	-1791.955662	0.583706
